eventid,latitude,longitude,attacktype1,weaptype1,nkill,nwound
197011010002,36.740685,-119.785734,3,6,0,0
197011010003,36.740685,-119.785734,3,6,0,0
197011010004,41.001845,-80.34724,2,5,1,0
197011010005,42.278044,-83.738224,7,8,0,0
197011020001,-34.61768,-58.444435,2,5,0,0
197011020002,-34.864823,-57.908519,2,5,0,0
197011070001,52.50153,13.401851,3,6,,
197011070002,37.005105,-89.176269,7,8,0,0
197011070003,44.964985,-93.260193,7,8,0,0
197011080001,37.005105,-89.176269,2,5,1,0
197011090001,50.11797,8.644191,2,8,0,0
197011100001,39.930771,32.76754,7,8,0,0
197011120002,41.842602,-87.681229,7,8,0,0
197011140001,18.386932,-66.061127,3,6,0,0
197011140002,18.386932,-66.061127,3,6,0,0
197011140003,18.386932,-66.061127,3,6,0,0
197011140004,18.386932,-66.061127,3,6,0,0
197011150001,-34.61768,-58.444435,1,5,1,0
197011150002,27.771185,-82.639319,8,9,0,2
197011160002,54.607712,-5.95621,2,5,2,
197011180001,27.807403,-82.689767,7,8,0,0
197011200001,-34.61768,-58.444435,3,6,0,0
197011200002,-34.61768,-58.444435,3,6,0,0
197011200003,-34.61768,-58.444435,2,5,0,0
197011210001,39.930771,32.76754,3,6,0,0
197011210002,-34.891151,-56.187214,2,5,,
197011210003,45.511795,-122.675629,3,6,0,1
197011210004,35.04644,-85.309464,3,6,0,0
197011220001,14.596051,120.978666,3,6,0,0
197011220002,27.771185,-82.639319,3,6,0,0
197011230001,18.386932,-66.061127,3,6,0,0
197011230002,39.930771,32.76754,3,6,,
197011250001,40.697132,-73.931351,3,6,0,0
197011250002,40.697132,-73.931351,3,6,0,0
197011250004,37.874043,-122.280022,3,6,0,0
197011250005,18.386932,-66.061127,3,6,0,0
197011280001,-34.891151,-56.187214,7,8,0,0
197011290001,50.11797,8.644191,2,8,0,0
197011290002,-34.891151,-56.187214,2,5,0,0
197012010001,43.291618,-1.977903,6,13,0,0
197012010002,-34.891151,-56.187214,3,6,0,0
197012010003,-34.891151,-56.187214,3,6,0,0
197012010004,44.04483,-123.072606,3,6,0,0
197012070001,-22.908278,-43.197026,6,13,1,0
197012110001,38.973065,-95.236534,3,6,0,3
197012110002,-34.891151,-56.187214,3,6,0,0
197012130001,-34.891151,-56.187214,3,6,0,0
197012140001,40.697132,-73.931351,3,6,0,0
197012140002,41.18188,-73.191269,7,8,0,0
197012150001,34.41217,-119.85704,3,6,0,0
197012150002,41.807741,-72.25398,7,8,0,0
197012160001,-34.891151,-56.187214,3,6,0,0
197012160002,-34.891151,-56.187214,1,5,0,0
197012160003,26.011201,-80.14949,7,8,0,0
197012170001,-34.891151,-56.187214,3,6,0,0
197012180001,37.54703,-122.314834,3,6,0,0
197012220001,43.113655,-87.900289,3,6,0,0
197012230001,54.607712,-5.95621,2,5,1,
197012240001,39.930771,32.76754,3,6,0,0
197012270001,33.655968,-84.448957,3,6,0,1
197012290001,39.930771,32.76754,2,5,0,1
197012290002,-31.399301,-64.182129,2,5,0,0
197012300001,42.919882,-3.060073,3,6,0,0
197012310001,49.294642,8.69774,2,5,,
197012310002,34.06857,-118.027606,3,6,0,0
197101010001,35.214905,-80.001234,7,8,0,0
197101040001,48.139126,11.580186,3,6,,
197101050001,34.0961,-117.716404,7,8,0,0
197101050002,34.20034,-119.180439,3,6,0,0
197101060001,34.05483,-117.750034,7,8,0,0
197101070001,38.355879,38.296474,3,6,0,0
197101080001,-34.891151,-56.187214,6,13,0,0
197101080002,48.139126,11.580186,3,6,,
197101080004,38.908642,-77.015381,3,6,0,0
197101090001,34.038254,-117.752109,7,8,0,0
197101090002,34.055103,-117.749991,7,8,0,0
197101110001,-34.891151,-56.187214,1,5,1,0
197101110002,39.930771,32.76754,2,5,,
197101110003,34.055103,-117.749991,7,8,0,0
197101120001,33.78359,-118.353879,7,8,0,0
197101130001,37.755363,-122.443352,2,5,1,0
197101130002,48.139126,11.580186,7,8,,
197101150001,,,6,13,1,0
197101150004,40.697132,-73.931351,3,6,0,2
197101150005,40.697132,-73.931351,3,6,0,0
197101160001,48.139126,11.580186,3,6,,
197101170002,40.697132,-73.931351,7,8,0,0
197101190001,37.755363,-122.443352,3,6,0,0
197101190002,37.755363,-122.443352,3,6,0,0
197101190003,41.479561,-81.675461,7,8,0,0
197101210001,,,2,5,,
197101220001,39.930771,32.76754,3,6,0,0
197101220002,39.930771,32.76754,3,6,0,0
197101220003,11.583513,37.397019,4,13,0,0
197101240001,-34.68631,-58.528473,2,5,0,0
197101240002,40.697132,-73.931351,2,9,1,1
197101250001,39.930771,32.76754,7,8,0,0
197101250002,39.930771,32.76754,3,6,,
197101260001,26.714388,-80.052689,3,6,0,0
197101270001,-34.891151,-56.187214,2,5,0,0
197101270002,-34.891151,-56.187214,2,5,0,0
197101270003,-34.891151,-56.187214,2,5,0,0
197101270004,54.607712,-5.95621,1,5,1,
197101280001,18.456792,-69.951164,2,5,0,0
197101280002,18.456792,-69.951164,2,5,0,0
197101290001,48.139126,11.580186,3,6,0,0
197101290002,39.930771,32.76754,3,6,,
197101290003,34.097866,-118.407379,3,6,1,0
197101290004,-31.399301,-64.182129,3,6,,
197102020001,38.395649,27.135641,3,6,,
197102020002,38.395649,27.135641,3,6,0,0
197102030001,-34.891151,-56.187214,6,13,,
197102040001,37.791927,-122.225906,3,6,,
197102040002,35.2225,-80.837539,7,8,0,0
197102050001,34.419255,-119.698869,7,8,0,0
197102060001,50.11797,8.644191,3,6,,
197102060002,54.607712,-5.95621,1,5,1,
197102070001,54.63797,-6.14485,1,5,1,
197102080001,39.930771,32.76754,3,6,0,0
197102080002,37.146795,49.536102,2,5,,
197102090001,54.452223,-7.486124,3,6,5,
197102090002,26.714388,-80.052689,3,6,0,0
197102100001,39.930771,32.76754,3,6,0,0
197102100002,57.696994,11.9865,2,5,0,0
197102100003,41.084195,-81.514059,3,6,0,0
197102110001,10.482834,-66.962128,6,13,0,0
197102110002,39.930771,32.76754,3,6,,
197102120001,14.596051,120.978666,3,6,,
197102120002,39.930771,32.76754,3,6,0,0
197102120003,36.974025,-122.030954,7,8,0,0
197102130001,33.764496,-84.432083,3,6,0,0
197102140001,40.097625,-74.857269,7,8,0,0
197102150001,39.930771,32.76754,6,13,0,0
197102150002,54.607712,-5.95621,1,5,1,
197102160001,18.442164,-66.026298,3,6,0,0
197102160002,18.442164,-66.026298,3,6,0,0
197102160003,18.386932,-66.061127,3,6,0,0
197102160004,18.386932,-66.061127,7,8,0,0
197102160005,18.386932,-66.061127,7,8,0,0
197102170001,39.930771,32.76754,3,6,0,0
197102170002,41.106178,28.689863,3,6,,
197102190001,41.106178,28.689863,3,6,0,0
197102200001,9.933333,-84.083333,6,13,,
197102200002,39.930771,32.76754,3,6,0,0
197102200003,25.774591,-80.214195,2,5,1,0
197102210001,10.482834,-66.962128,6,13,0,0
197102210002,39.930771,32.76754,2,8,0,0
197102220001,34.097866,-118.407379,3,6,0,0
197102260001,54.607712,-5.95621,1,5,2,
197102260002,21.3,-157.818968,7,8,0,0
197102270001,37.874043,-122.280022,3,6,0,0
197102270002,18.386932,-66.061127,3,6,0,0
197103000001,15.153002,120.591942,3,6,,
197103000002,,,3,6,0,0
197103010001,10.482834,-66.962128,6,13,0,0
197103010002,34.097866,-118.407379,3,6,0,0
197103010003,38.908642,-77.015381,3,6,0,0
197103010004,40.697132,-73.931351,3,6,0,0
197103020001,40.697132,-73.931351,7,8,0,0
197103030001,34.419255,-119.698869,3,6,0,0
197103030002,37.874043,-122.280022,3,6,0,0
197103040001,39.930771,32.76754,6,13,0,0
197103050001,21.3,-157.818968,7,8,0,0
197103060001,33.42558,-94.048254,7,8,0,0
197103060002,33.42558,-94.048254,7,8,0,0
197103070001,33.42558,-94.048254,7,8,0,0
197103070002,33.42558,-94.048254,7,8,0,0
197103080003,54.607712,-5.95621,1,5,1,
197103080004,38.62774,-90.199514,3,6,0,0
197103080005,38.62774,-90.199514,3,6,0,10
197103090001,40.079609,-104.812912,3,6,0,0
197103090002,48.139126,11.580186,2,5,,
197103100001,-34.891151,-56.187214,6,13,,
197103100002,49.4019,8.680285,3,6,,
197103100003,54.607712,-5.95621,1,5,1,
197103110001,29.813822,-95.365295,3,6,0,0
197103120001,45.511795,-122.675629,3,6,0,0
197103140001,41.106178,28.689863,3,6,,
197103140002,41.106178,28.689863,3,6,,
197103150001,51.924216,4.481776,3,6,0,0
197103150002,-34.891151,-56.187214,2,5,0,0
197103150003,37.54703,-122.314834,7,8,0,0
197103160001,37.755363,-122.443352,3,6,0,0
197103170001,42.455233,-76.475847,7,8,0,0
197103180001,28.505025,-16.192648,3,6,0,0
197103180002,30.33138,-81.655799,3,6,0,0
197103190001,52.50153,13.401851,7,8,,
197103190002,40.697132,-73.931351,7,8,0,0
197103210001,42.407484,-71.119023,7,8,0,0
197103230001,37.906032,-122.548169,3,6,0,0
197103230002,42.359139,-83.066546,3,6,0,0
197103230003,34.225529,-118.878911,7,8,0,0
197103250001,45.469212,9.174508,3,6,0,0
197103270001,39.930771,32.76754,2,8,0,0
197103270002,39.308342,-76.616104,3,6,0,0
197103280001,-31.399301,-64.182129,3,6,0,0
197103300001,38.395649,27.135641,3,6,,
197103300002,37.755363,-122.443352,3,6,0,0
197103300003,40.697132,-73.931351,3,6,0,0
197103300005,14.596051,120.978666,4,5,0,0
197103300006,40.697132,-73.931351,3,6,0,0
197103310001,39.758968,-104.876305,7,8,0,0
197104000001,37.474249,49.458725,9,13,3,0
197104000002,32.65246,51.67462,3,6,,
197104000003,35.724533,51.40519,2,5,,
197104010001,34.097866,-118.407379,3,6,,
197104020001,,,3,6,0,0
197104020002,40.465595,-3.696263,3,6,0,0
197104020003,33.953349,-117.396156,2,5,2,0
197104030001,41.400635,2.150913,3,6,0,0
197104030002,34.097866,-118.407379,7,8,0,0
197104030003,42.24088,-83.613089,6,5,0,1
197104030004,31.530345,-83.835349,7,8,0,0
197104050001,37.089185,-122.086756,3,6,0,0
197104050002,18.386932,-66.061127,7,8,0,0
197104050003,18.386932,-66.061127,7,8,0,0
197104060001,39.930771,32.76754,3,6,0,0
197104060002,39.930771,32.76754,3,6,,
197104060003,39.930771,32.76754,3,6,0,0
197104060004,34.097866,-118.407379,3,6,0,0
197104060005,37.338475,-121.885794,3,6,0,0
197104070001,35.724533,51.40519,1,5,1,0
197104070002,59.332788,18.064488,1,13,1,2
197104080001,36.736419,-119.789196,3,6,0,0
197104110001,39.930771,32.76754,3,6,,
197104110002,-34.921295,-57.954333,2,5,3,0
197104120001,40.697132,-73.931351,3,6,0,0
197104140001,37.424305,-122.143913,7,8,0,0
197104140002,18.386932,-66.061127,3,6,0,0
197104150001,34.097866,-118.407379,3,6,0,0
197104170001,40.697132,-73.931351,1,5,1,0
197104190001,40.697132,-73.931351,2,5,0,2
197104190002,41.400635,2.150913,3,6,0,0
197104190003,40.697132,-73.931351,3,6,0,0
197104190004,18.386932,-66.061127,3,6,3,0
197104200001,36.740685,-119.785734,3,6,0,0
197104200002,37.874043,-122.280022,3,6,0,0
197104200003,44.883175,-93.283006,7,8,0,0
197104220001,40.697132,-73.931351,3,6,0,0
197104230001,36.740685,-119.785734,3,6,0,0
197104230002,37.424305,-122.143913,3,6,0,0
197104230003,37.235807,-121.962416,7,8,0,0
197104230004,37.906032,-122.545048,3,6,0,0
197104230005,37.424305,-122.143913,2,5,0,0
197104240001,41.0981,-80.650789,3,6,0,0
197104250001,34.0961,-117.716404,7,8,0,0
197104250002,34.097718,-117.70945,7,8,0,0
197104260001,34.106067,-117.716404,7,8,0,0
197104270001,37.906032,-122.545048,3,6,0,0
197104270002,34.097866,-118.407379,3,6,0,0
197104280001,37.791927,-122.225906,3,6,0,0
197104280002,34.097866,-118.407379,3,6,0,0
197104290001,-34.458721,-58.90725,2,5,1,0
197104290002,34.097866,-118.407379,3,6,0,0
197104290003,34.097866,-118.407379,3,6,0,0
197104290004,37.235807,-121.962416,7,8,0,0
197104290005,37.874043,-122.280022,1,9,1,0
197104300001,37.338475,-121.885794,7,8,0,0
197104300002,42.206391,-71.004817,3,6,0,0
197105010001,36.974025,-122.030954,3,6,0,0
197105020001,42.815372,-1.653616,3,6,,
197105040001,-16.509317,-68.10434,6,13,,
197105040002,39.930771,32.76754,3,6,0,0
197105040003,39.728352,-121.841985,7,8,0,0
197105040004,36.740685,-119.785734,3,6,0,0
197105040005,37.625511,-122.432556,7,8,0,0
197105050001,35.724533,51.40519,3,6,,
197105050002,41.400635,2.150913,3,6,,
197105050003,39.728352,-121.837348,3,6,,
197105050004,39.728352,-121.837348,7,8,0,0
197105050005,33.42551,-111.937419,7,8,0,0
197105050006,39.113789,-94.765358,7,8,0,0
197105050007,33.973705,-117.328064,3,6,0,0
197105060001,52.50153,13.401851,3,6,,
197105060002,10.482834,-66.962128,3,6,0,0
197105060003,37.32236,-122.032133,3,6,0,0
197105060004,34.022442,-118.166974,3,6,0,0
197105060005,37.577883,-122.34811,7,8,0,0
197105060006,38.525255,-118.624627,3,6,1,1
197105070001,41.657825,-91.526534,3,6,0,0
197105080001,43.291618,-1.977903,6,13,,
197105080002,54.607712,-5.95621,7,8,1,
197105080003,34.097866,-118.407379,3,6,0,0
197105090001,37.874043,-122.280022,3,6,0,0
197105090002,36.068994,-79.794704,3,6,0,0
197105090003,34.186531,-118.145775,7,8,0,0
197105110001,18.456792,-69.951164,1,6,0,0
197105110002,34.097866,-118.407379,3,6,0,0
197105110003,34.097866,-118.407379,7,8,0,0
197105110004,34.250636,-118.61481,7,8,0,0
197105110005,39.308342,-76.616104,7,2,0,0
197105120001,,,6,13,,
197105120002,26.714388,-80.052689,3,6,0,0
197105130001,41.842602,-87.681229,2,5,0,3
197105130002,35.724533,51.40519,2,5,,
197105140001,39.930771,32.76754,3,6,0,0
197105150001,37.742578,20.896502,2,8,0,0
197105170001,41.106178,28.689863,6,13,1,0
197105170002,52.50153,13.401851,7,8,,
197105170003,31.285506,48.643416,9,13,,
197105180001,52.50153,13.401851,7,8,,
197105180002,52.50153,13.401851,7,8,,
197105180003,52.50153,13.401851,7,8,,
197105190001,40.697132,-73.931351,2,5,0,2
197105200001,37.338475,-121.885794,7,8,0,0
197105210001,40.697132,-73.931351,1,5,2,0
197105210002,37.625511,-122.432556,7,8,0,0
197105220001,54.607712,-5.95621,1,5,1,
197105230001,-31.399301,-64.182129,6,13,0,0
197105230002,37.791927,-122.225906,3,6,0,0
197105250001,37.90118,-122.061628,3,6,0,0
197105250002,54.607712,-5.95621,3,6,1,
197105280001,41.77033,-87.81852,3,6,0,0
197105290001,43.291618,-1.977903,6,13,0,0
197105290002,37.002437,-89.171826,2,5,0,3
197106030001,34.097866,-118.407379,3,6,0,0
197106040001,38.951603,-0.138765,3,6,,
197106050002,40.697132,-73.931351,2,5,1,0
197106060001,,,3,6,0,0
197106060002,37.454697,-122.177909,3,6,0,0
197106100001,38.232471,-122.644448,3,6,0,0
197106110001,12.825647,44.846416,3,6,0,0
197106110002,34.097866,-118.407379,3,6,0,0
197106110003,34.13149,-118.101567,3,6,0,0
197106120001,40.465595,-3.696263,3,6,0,0
197106130001,34.097866,-118.407379,3,6,0,0
197106130002,34.097866,-118.407379,3,6,0,0
197106150001,34.022425,-118.167056,3,6,0,0
197106160001,36.974025,-122.030954,3,6,0,0
197106170001,34.097866,-118.407379,3,6,0,0
197106180002,40.697132,-73.931351,2,5,0,0
197106210001,37.338475,-121.885794,3,6,0,0
197106220001,40.863958,-73.630786,3,6,0,0
197106220002,34.097866,-118.407379,3,6,0,0
197106220003,34.097866,-118.407379,3,6,0,0
197106240001,37.791927,-122.225906,3,6,0,0
197106240002,34.097866,-118.407379,3,6,0,0
197106250001,40.658455,-73.587219,7,8,0,0
197106260001,34.097866,-118.407379,3,6,0,0
197107000001,43.258434,-2.921819,3,6,0,0
197107000002,40.697132,-73.931351,3,6,0,0
197107010001,34.097866,-118.407379,3,6,0,0
197107020001,42.815372,-1.653616,3,6,,
197107040001,37.338475,-121.885794,3,6,0,0
197107060001,34.015147,-118.122896,7,8,0,0
197107080001,34.097866,-118.407379,3,6,0,0
197107080002,34.097866,-118.407379,3,6,0,0
197107090001,41.823875,-71.411994,3,6,0,0
197107090002,32.715695,-117.161719,3,6,0,0
197107120001,54.607712,-5.95621,1,5,1,
197107140001,54.607712,-5.95621,1,5,1,
197107170001,43.18418,-2.473289,3,6,,
197107180001,40.465595,-3.696263,3,6,,
197107180002,41.614152,0.625783,3,6,,
197107180003,34.042309,-118.141507,3,6,0,0
197107210001,37.755363,-122.443352,5,5,0,0
197107240001,36.999276,-122.003482,3,6,0,0
197107250001,40.697132,-73.931351,2,8,0,0
197107270001,37.950322,27.373266,3,6,,
197107280001,-31.399301,-64.182129,1,13,1,0
197107280002,37.089185,-122.086756,7,8,0,0
197107290001,41.400635,2.150913,3,6,0,0
197107300001,34.081074,-118.394081,3,6,0,0
197108080001,54.607712,-5.95621,1,5,1,
197108090002,54.607712,-5.95621,3,6,1,
197108090003,54.794884,-7.537385,1,5,1,
197108100001,55.011562,-7.312045,1,5,1,
197108110001,40.697132,-73.931351,3,6,0,0
197108110003,54.607712,-5.95621,1,5,1,
197108110004,54.607712,-5.95621,1,5,1,
197108120001,40.438335,-79.997459,3,6,0,0
197108140001,54.607712,-5.95621,1,5,1,
197108150001,33.44865,-84.454564,9,13,1,0
197108150004,33.764496,-84.432083,2,5,1,0
197108150005,42.761624,-72.511495,2,5,0,1
197108180001,41.479561,-81.675461,3,6,0,0
197108220001,40.697132,-73.931351,3,6,0,0
197108220002,40.74617,-74.032814,7,8,0,0
197108220003,40.697132,-73.931351,3,6,0,0
197108220004,40.697132,-73.931351,3,6,0,0
197108220005,40.697132,-73.931351,3,6,0,0
197108220006,40.697132,-73.931351,3,6,0,0
197108220007,40.697132,-73.931351,3,6,0,0
197108220008,40.697132,-73.931351,3,6,0,0
197108220009,40.697132,-73.931351,3,6,0,0
197108220010,40.697132,-73.931351,3,6,0,0
197108230001,40.74617,-74.032814,7,8,0,0
197108230002,40.74617,-74.032814,7,8,0,0
197108230003,40.74617,-74.032814,7,8,0,0
197108230004,40.74617,-74.032814,7,8,0,0
197108230005,40.74617,-74.032814,7,8,0,0
197108230006,40.697132,-73.931351,3,6,0,0
197108230007,40.697132,-73.931351,2,5,0,0
197108240001,40.465595,-3.696263,3,6,0,0
197108240002,41.583193,-87.499736,7,8,0,0
197108240003,40.465595,-3.696263,3,6,0,0
197108250001,54.607712,-5.95621,1,5,1,
197108250002,54.607712,-5.95621,3,6,1,
197108270001,34.097866,-118.407379,7,8,0,0
197108280001,37.755363,-122.443352,2,5,0,2
197108280002,41.890961,12.490069,4,6,0,0
197108280003,37.755363,-122.443352,3,6,,
197108280004,38.579065,-121.491014,3,6,0,0
197108280005,37.54703,-122.314834,3,6,0,0
197108290001,37.755363,-122.443352,2,5,1,0
197108290002,34.097866,-118.407379,3,6,0,0
197108290003,37.755363,-122.443352,3,6,0,0
197108290004,54.077313,-6.608787,1,5,1,
197108300001,54.607712,-5.95621,1,5,1,
197108300002,42.636876,-83.288425,3,6,0,0
197109000001,11.558831,104.917445,1,6,0,0
197109000002,11.558831,104.917445,1,6,2,10
197109010001,32.462925,-84.987629,3,6,0,0
197109020001,35.487474,-80.622003,7,8,0,0
197109020002,35.078014,-78.963646,3,6,0,0
197109030001,54.22641,-7.649053,1,5,1,
197109030002,54.607712,-5.95621,1,5,1,
197109040001,54.183052,-6.341388,3,6,1,
197109070001,37.755363,-122.443352,3,6,0,0
197109080001,33.888523,35.503513,4,13,,
197109090001,,,3,6,0,0
197109090002,54.552254,-6.086832,3,6,1,
197109130001,54.607712,-5.95621,3,6,1,
197109130002,54.607712,-5.95621,3,6,1,
197109140001,55.011562,-7.312045,1,5,1,
197109140002,54.531707,-6.737144,1,5,1,
197109140003,54.607712,-5.95621,1,5,1,
197109150001,,,3,6,0,0
197109160001,31.771599,35.2034,3,6,1,11
197109160002,54.607712,-5.95621,1,5,1,
197109160003,54.607712,-5.95621,1,5,1,
197109170001,42.651445,-73.755254,3,6,0,0
197109170002,54.607712,-5.95621,1,5,1,
197109180001,54.819164,-7.467909,1,5,1,
197109180002,40.617623,-74.417061,2,5,1,0
197109200001,41.890961,12.490069,3,6,,
197109200002,40.697132,-73.931351,7,8,0,0
197109200003,40.697132,-73.931351,3,6,0,0
197109230001,35.724533,51.40519,6,13,,
197109230002,52.50153,13.401851,7,8,,
197109240001,40.697132,-73.931351,7,8,0,0
197109240002,34.097866,-118.407379,3,6,0,0
197109240003,45.511795,-122.675629,3,6,0,0
197109240004,42.331685,-83.047924,4,6,0,0
197109280001,55.011562,-7.312045,1,5,1,
197109290001,54.607712,-5.95621,3,6,2,
197109300001,55.011562,-7.312045,1,5,1,
197110000001,51.504387,-0.140041,6,13,0,0
197110010001,54.607712,-5.95621,1,5,1,
197110020001,54.530989,-6.02939,3,6,1,
197110030001,54.607712,-5.95621,1,5,1,
197110030002,27.94653,-82.459269,7,8,0,0
197110040001,54.607712,-5.95621,3,6,1,
197110040002,31.950001,35.933331,4,13,0,0
197110060001,50.666667,17.933333,3,6,0,0
197110070002,33.764496,-84.432083,2,5,0,0
197110090001,54.607712,-5.95621,3,6,1,
197110100001,35.724533,51.40519,2,5,,
197110110001,41.106178,28.689863,3,6,0,0
197110110002,36.974025,-122.030954,3,6,0,0
197110140001,37.755363,-122.443352,3,6,0,0
197110150001,42.358635,-71.056699,3,6,0,0
197110150002,54.607712,-5.95621,1,5,2,
197110150003,54.607712,-5.95621,1,5,1,
197110160001,55.011562,-7.312045,1,5,1,
197110170001,54.607712,-5.95621,1,5,1,
197110180001,34.097866,-118.407379,3,6,0,0
197110200002,40.697132,-73.931351,2,5,0,0
197110230001,54.607712,-5.95621,1,5,1,
197110240001,54.607712,-5.95621,3,6,1,
197110260001,54.607712,-5.95621,1,5,1,
197110270001,55.011562,-7.312045,3,6,2,
197110270002,53.361675,-6.245485,1,5,1,
197110310001,40.654614,-73.559413,7,8,0,0
197111010002,54.607712,-5.95621,1,5,2,
197111020001,41.400635,2.150913,3,6,0,0
197111020002,34.097866,-118.407379,7,8,0,0
197111020003,54.607712,-5.95621,3,6,3,
197111030001,33.764496,-84.432083,1,5,1,0
197111030002,-23.550711,-46.633475,7,8,0,0
197111030003,-23.550711,-46.633475,7,8,0,0
197111030004,-23.550711,-46.633475,2,8,0,0
197111040001,38.395649,27.135641,6,13,0,0
197111070001,54.463367,-6.328597,1,5,1,
197111090001,55.011562,-7.312045,1,5,1,
197111100001,31.950001,35.933331,3,6,,
197111100002,40.697132,-73.931351,3,6,0,0
197111110001,54.607712,-5.95621,1,5,2,
197111120001,54.607712,-5.95621,1,5,1,
197111120002,35.205894,-97.445714,7,8,0,0
197111150001,42.36679,-71.106019,3,6,0,0
197111170001,37.755363,-122.443352,7,8,0,0
197111170002,35.205894,-97.445714,2,5,0,0
197111170003,35.205894,-97.445714,7,8,0,27
197111170004,43.618518,-116.214619,3,6,0,0
197111180001,42.29776,-71.289744,3,6,0,0
197111180002,40.75815,-73.327739,3,6,0,0
197111180003,54.607712,-5.95621,1,5,1,
197111200001,52.50153,13.401851,7,8,,
197111200002,23.583333,119.58333,3,6,25,
197111220001,39.933449,-75.106743,7,8,0,0
197111230001,-33.873651,151.20689,3,6,0,0
